hour,day,t_db_C,t_wb_C,w_oa_kgkg,rh,ghi_Wm2,occ,q_total_kW,q_sensible_kW,q_latent_kW,q_oa_kW,shr
7061,294,25.1,24.85,0.01983,0.98,0.0,0.05,883.18,385.73,497.44,399.97,0.437
7062,294,25.7,25.06,0.01992,0.95,0.0,0.05,906.64,404.46,502.18,413.31,0.446
7063,294,26.4,25.35,0.02011,0.92,1.0,0.05,940.16,428.25,511.91,432.18,0.456
7064,294,27.0,25.53,0.02016,0.89,62.0,0.05,1040.4,526.22,514.19,443.58,0.506
7065,294,29.0,26.0,0.02008,0.79,265.0,0.15,1546.61,962.92,583.69,531.08,0.623
7066,294,29.0,26.0,0.02006,0.79,493.0,0.15,1839.53,1256.97,582.56,530.16,0.683
7067,294,30.3,25.78,0.01913,0.7,696.0,0.15,2094.93,1563.96,530.97,511.91,0.747
7068,294,25.0,25.0,0.0201,1.0,774.0,0.15,2066.2,1481.66,584.54,459.81,0.717
7069,294,26.8,25.61,0.02036,0.91,761.0,0.15,2124.8,1526.03,598.77,503.67,0.718
7070,294,28.7,26.31,0.02078,0.83,663.0,0.15,2088.46,1466.18,622.28,556.82,0.702
7071,294,28.1,26.03,0.02054,0.85,441.0,0.15,1770.71,1161.53,609.18,535.46,0.656
7072,294,27.6,25.69,0.02018,0.86,182.0,0.05,1219.98,704.87,515.11,453.92,0.578
7073,294,27.0,25.39,0.01992,0.88,123.0,0.05,1111.99,609.6,502.38,434.28,0.548
7074,294,26.5,25.18,0.01978,0.9,56.0,0.05,1002.16,506.97,495.19,420.61,0.506
7075,294,25.9,24.86,0.01951,0.92,6.0,0.05,903.99,422.59,481.4,400.13,0.467
7076,294,25.4,24.63,0.01934,0.94,0.0,0.05,870.78,397.63,473.15,385.62,0.457
7077,294,25.3,24.66,0.01944,0.95,0.0,0.05,871.13,393.3,477.83,387.71,0.451
7078,294,25.3,24.79,0.01963,0.96,0.0,0.05,879.8,392.33,487.47,395.31,0.446
7079,294,25.2,24.95,0.01991,0.98,0.0,0.05,889.76,388.21,501.56,404.81,0.436
7080,295,25.1,24.72,0.0196,0.97,0.0,0.05,870.03,384.14,485.89,390.87,0.442
7081,295,25.1,24.47,0.01918,0.95,0.0,0.05,848.25,383.39,464.86,374.29,0.452
7082,295,25.0,24.24,0.01888,0.94,0.0,0.05,828.93,379.47,449.46,360.55,0.458
7083,295,24.8,24.04,0.01864,0.94,0.0,0.05,810.11,372.29,437.82,348.17,0.46
7084,295,24.7,24.07,0.01873,0.95,0.0,0.05,810.65,368.35,442.3,350.1,0.454
7085,295,24.5,23.88,0.01852,0.95,0.0,0.05,792.83,361.16,431.67,338.52,0.456
7086,295,24.8,24.04,0.01864,0.94,0.0,0.05,808.15,370.33,437.82,348.17,0.458
7087,295,25.1,24.21,0.01876,0.93,1.0,0.05,824.92,381.06,443.86,357.73,0.462
7088,295,25.4,24.37,0.0189,0.92,79.0,0.525,1751.84,980.83,771.01,584.0,0.56
7089,295,27.2,24.88,0.01895,0.83,323.0,1.0,2972.51,1876.78,1095.73,866.64,0.631
7090,295,29.1,25.48,0.01913,0.75,581.0,1.0,3420.43,2306.93,1113.49,948.59,0.674
7091,295,30.9,25.99,0.01924,0.68,796.0,1.0,3801.76,2677.8,1123.97,1020.56,0.704
7092,295,31.3,26.0,0.01912,0.66,910.0,1.0,3959.99,2847.68,1112.31,1024.11,0.719
7093,295,31.8,26.28,0.0194,0.65,883.0,1.0,3981.29,2841.7,1139.58,1065.78,0.714
7094,295,32.2,26.45,0.01954,0.64,663.0,1.0,3736.46,2582.93,1153.54,1092.12,0.691
7095,295,31.5,26.18,0.01936,0.66,597.0,1.0,3600.95,2464.79,1136.16,1052.29,0.684
7096,295,30.8,26.06,0.01945,0.69,480.0,1.0,3425.5,2280.45,1145.05,1035.84,0.666
7097,295,30.0,25.83,0.01939,0.72,322.0,1.0,3176.34,2037.67,1138.67,1002.32,0.642
7098,295,29.3,25.66,0.0194,0.75,147.0,1.0,2917.22,1777.58,1139.64,978.82,0.609
7099,295,28.6,25.47,0.01937,0.78,15.0,0.5,1813.06,1024.67,788.39,681.54,0.565
7100,295,27.9,25.4,0.01956,0.82,0.0,0.05,973.25,489.31,483.95,434.16,0.503
7101,295,27.4,25.36,0.01967,0.85,0.0,0.05,961.88,472.09,489.79,430.75,0.491
7102,295,27.0,25.53,0.02014,0.89,0.0,0.05,971.11,457.96,513.15,442.76,0.472
7103,295,27.0,25.53,0.02014,0.89,0.0,0.05,969.99,456.84,513.15,442.76,0.471
7104,296,26.5,25.32,0.01999,0.91,0.0,0.05,945.08,439.47,505.62,428.82,0.465
7105,296,26.0,25.22,0.02005,0.94,0.0,0.05,930.56,421.92,508.64,423.2,0.453
7106,296,26.3,25.39,0.02019,0.93,0.0,0.05,946.48,430.46,516.02,433.83,0.455
7107,296,26.0,25.22,0.02007,0.94,0.0,0.05,929.35,419.67,509.68,424.02,0.452
7108,296,26.0,24.96,0.01963,0.92,0.0,0.05,906.11,418.67,487.44,406.49,0.462
7109,296,26.0,24.56,0.01897,0.89,0.0,0.05,871.94,417.81,454.13,380.24,0.479
7110,296,25.0,25.0,0.02012,1.0,0.0,0.05,896.53,384.26,512.27,410.05,0.429
7111,296,25.0,25.0,0.02012,1.0,1.0,0.05,896.54,384.27,512.27,410.05,0.429
7112,296,25.3,23.48,0.01753,0.86,53.0,0.525,1618.25,948.81,669.45,494.59,0.586
7113,296,26.7,24.12,0.01794,0.81,216.0,1.0,2716.74,1718.46,998.28,762.5,0.633
7114,296,28.2,24.79,0.01838,0.76,388.0,1.0,3056.99,2016.71,1040.28,852.1,0.66
7115,296,29.6,25.46,0.0189,0.72,531.0,1.0,3364.22,2273.5,1090.72,945.72,0.676
7116,296,30.2,25.52,0.01876,0.69,629.0,1.0,3509.39,2432.0,1077.39,954.74,0.693
7117,296,30.9,25.65,0.01869,0.66,674.0,1.0,3598.82,2527.81,1071.01,973.42,0.702
7118,296,31.5,25.83,0.01878,0.64,663.0,1.0,3626.05,2546.8,1079.25,1001.65,0.702
7119,296,30.8,25.72,0.01889,0.67,596.0,1.0,3517.38,2426.95,1090.43,987.23,0.69
7120,296,30.1,25.59,0.01898,0.7,479.0,1.0,3341.59,2242.23,1099.36,970.81,0.671
7121,296,29.4,25.44,0.01902,0.73,322.0,1.0,3108.1,2005.56,1102.54,949.28,0.645
7122,296,29.0,25.54,0.01936,0.76,146.0,1.0,2894.98,1759.46,1135.53,964.72,0.608
7123,296,28.7,25.86,0.02002,0.8,15.0,0.5,1863.26,1027.48,835.78,724.45,0.551
7124,296,28.3,25.93,0.02029,0.83,0.0,0.05,1022.04,501.31,520.73,469.55,0.491
7125,296,28.3,25.93,0.02029,0.83,0.0,0.05,1021.63,500.9,520.73,469.55,0.49
7126,296,28.2,25.98,0.0204,0.84,0.0,0.05,1023.48,497.27,526.21,472.27,0.486
7127,296,28.2,26.12,0.02065,0.85,0.0,0.05,1035.78,496.91,538.87,482.25,0.48
7128,297,28.2,25.98,0.0204,0.84,0.0,0.05,1022.8,496.59,526.21,472.27,0.486
7129,297,28.2,25.83,0.02014,0.83,0.0,0.05,1009.86,496.32,513.55,462.29,0.491
7130,297,28.2,25.69,0.01991,0.82,0.0,0.05,998.01,496.08,501.93,453.13,0.497
7131,297,28.1,25.74,0.02004,0.83,0.0,0.05,1001.08,492.59,508.49,456.7,0.492
7132,297,28.0,25.79,0.02017,0.84,0.0,0.05,1004.0,489.07,514.93,460.18,0.487
7133,297,27.1,25.49,0.02004,0.88,0.0,0.05,967.78,459.28,508.5,440.7,0.475
7134,297,27.0,25.67,0.02037,0.9,0.0,0.05,980.15,455.21,524.95,452.06,0.464
7135,297,27.0,25.94,0.02084,0.92,1.0,0.05,1004.31,455.74,548.57,470.69,0.454
7136,297,26.9,26.11,0.02116,0.94,53.0,0.525,1960.2,1022.64,937.56,764.54,0.522
7137,297,28.0,25.79,0.02013,0.84,215.0,1.0,3001.54,1790.71,1210.83,996.92,0.597
7138,297,28.6,26.07,0.02034,0.82,386.0,1.0,3271.94,2041.16,1230.78,1035.57,0.624
7139,297,29.3,26.58,0.02094,0.81,529.0,1.0,3550.58,2261.22,1289.36,1112.07,0.637
7140,297,29.5,26.47,0.02067,0.79,627.0,1.0,3661.41,2398.11,1263.3,1095.83,0.655
7141,297,29.8,26.28,0.02024,0.76,672.0,1.0,3693.49,2472.19,1221.3,1068.9,0.669
7142,297,30.0,26.15,0.01994,0.74,661.0,1.0,3662.06,2469.35,1192.71,1050.42,0.674
7143,297,29.7,25.87,0.01959,0.74,594.0,1.0,3527.36,2368.86,1158.49,1009.52,0.672
7144,297,29.3,25.66,0.0194,0.75,478.0,1.0,3339.69,2200.05,1139.64,978.82,0.659
7145,297,29.0,25.54,0.01934,0.76,321.0,1.0,3117.08,1983.48,1133.6,963.0,0.636
7146,297,28.5,25.37,0.01928,0.78,145.0,1.0,2859.75,1731.98,1127.76,940.4,0.606
7147,297,28.0,25.35,0.01943,0.81,15.0,0.5,1790.14,997.64,792.5,670.1,0.557
7148,297,27.5,25.31,0.01957,0.84,0.0,0.05,958.76,474.07,484.69,428.34,0.494
7149,297,27.5,25.17,0.01933,0.83,0.0,0.05,945.86,473.3,472.55,418.77,0.5
7150,297,27.4,24.78,0.01872,0.81,0.0,0.05,910.98,469.36,441.63,392.8,0.515
7151,297,27.4,24.64,0.01846,0.8,0.0,0.05,897.38,468.72,428.66,382.57,0.522
7152,298,26.8,24.78,0.01895,0.85,0.0,0.05,901.87,448.48,453.38,392.45,0.497
7153,298,26.2,25.02,0.01963,0.91,0.0,0.05,915.29,427.95,487.34,409.62,0.468
7154,298,25.6,25.09,0.01999,0.96,0.0,0.05,913.03,407.16,505.87,414.62,0.446
7155,298,25.9,25.13,0.01993,0.94,0.0,0.05,918.14,415.67,502.47,416.74,0.453
7156,298,26.2,25.16,0.01987,0.92,0.0,0.05,924.15,424.55,499.6,419.28,0.459
7157,298,26.1,25.19,0.01997,0.93,0.0,0.05,925.31,420.62,504.69,421.69,0.455
7158,298,26.4,25.49,0.02034,0.93,0.0,0.05,953.15,429.84,523.31,441.17,0.451
7159,298,26.7,25.78,0.02069,0.93,1.0,0.05,981.79,440.62,541.17,460.05,0.449
7160,298,27.1,26.17,0.0212,0.93,53.0,0.525,1967.19,1026.33,940.86,772.45,0.522
7161,298,28.5,26.12,0.02049,0.83,215.0,1.0,3058.28,1812.53,1245.75,1045.41,0.593
7162,298,29.6,26.41,0.02052,0.78,386.0,1.0,3338.5,2089.64,1248.87,1086.47,0.626
7163,298,30.8,26.73,0.02058,0.73,528.0,1.0,3589.49,2335.26,1254.23,1133.02,0.651
7164,298,30.9,26.32,0.01984,0.7,627.0,1.0,3652.19,2469.49,1182.7,1072.83,0.676
7165,298,31.0,25.73,0.0188,0.66,672.0,1.0,3615.96,2534.24,1081.72,986.44,0.701
7166,298,30.5,25.79,0.01911,0.69,661.0,1.0,3607.88,2496.0,1111.88,995.88,0.692
7167,298,29.9,25.74,0.01929,0.72,594.0,1.0,3509.68,2380.23,1129.45,990.63,0.678
7168,298,29.4,25.75,0.01953,0.75,477.0,1.0,3357.8,2204.96,1152.84,994.05,0.657
7169,298,28.9,25.9,0.02003,0.79,320.0,1.0,3178.54,1977.99,1200.55,1019.1,0.622
7170,298,28.7,25.56,0.01951,0.78,145.0,1.0,2893.4,1743.07,1150.33,967.45,0.602
7171,298,28.6,25.47,0.01939,0.78,14.0,0.5,1811.99,1022.16,789.83,682.77,0.564
7172,298,28.4,25.13,0.01891,0.77,0.0,0.05,955.76,504.65,451.11,416.28,0.528
7173,298,28.1,25.3,0.0193,0.8,0.0,0.05,965.22,494.45,470.77,426.97,0.512
7174,298,27.9,25.4,0.01956,0.82,0.0,0.05,971.35,487.4,483.95,434.16,0.502
7175,298,27.6,25.55,0.01991,0.85,0.0,0.05,978.87,477.01,501.86,443.47,0.487
7176,299,27.8,25.74,0.02015,0.85,0.0,0.05,996.97,482.91,514.06,456.29,0.484
7177,299,27.9,25.84,0.0203,0.85,0.0,0.05,1007.0,485.74,521.26,463.57,0.482
7178,299,28.1,26.03,0.02054,0.85,0.0,0.05,1025.66,491.98,533.68,476.56,0.48
7179,299,27.9,25.69,0.02007,0.84,0.0,0.05,995.11,485.26,509.85,454.58,0.488
7180,299,27.7,25.5,0.01983,0.84,0.0,0.05,976.15,478.44,497.71,441.8,0.49
7181,299,27.5,25.31,0.01959,0.84,0.0,0.05,957.23,471.53,485.7,429.13,0.493
7182,299,27.4,25.5,0.01995,0.86,0.0,0.05,971.73,467.83,503.91,441.88,0.481
7183,299,27.2,25.72,0.0204,0.89,1.0,0.05,988.72,462.12,526.6,456.57,0.467
7184,299,27.1,26.04,0.02099,0.92,53.0,0.525,1956.09,1031.05,925.04,758.92,0.527
7185,299,27.9,25.98,0.02052,0.86,214.0,1.0,3033.33,1784.36,1248.96,1027.39,0.588
7186,299,28.7,26.01,0.02024,0.81,386.0,1.0,3267.98,2046.34,1221.63,1030.91,0.626
7187,299,29.5,26.0,0.01986,0.76,528.0,1.0,3454.87,2270.33,1184.54,1025.74,0.657
7188,299,29.7,26.03,0.01985,0.75,626.0,1.0,3590.43,2407.34,1183.09,1031.41,0.67
7189,299,29.8,26.12,0.01998,0.75,670.0,1.0,3666.48,2469.92,1196.57,1046.89,0.674
7190,299,30.0,26.31,0.02024,0.75,659.0,1.0,3688.82,2467.03,1221.79,1076.29,0.669
7191,299,29.7,26.19,0.02016,0.76,592.0,1.0,3580.17,2366.51,1213.65,1058.61,0.661
7192,299,29.4,26.06,0.02009,0.77,476.0,1.0,3409.96,2202.84,1207.13,1042.36,0.646
7193,299,29.1,25.94,0.02,0.78,319.0,1.0,3184.51,1986.3,1198.22,1023.99,0.624
7194,299,28.7,25.71,0.01977,0.79,154.0,1.0,2929.53,1754.11,1175.43,989.78,0.599
7195,299,28.2,25.54,0.01966,0.81,16.0,0.5,1817.17,1007.61,809.57,689.63,0.554
7196,299,27.8,25.31,0.01942,0.82,0.0,0.05,961.36,484.34,477.02,427.1,0.504
7197,299,27.3,25.4,0.01979,0.86,0.0,0.05,963.08,467.29,495.79,433.88,0.485
7198,299,26.9,25.43,0.02001,0.89,0.0,0.05,960.3,453.31,507.0,436.32,0.472
7199,299,26.4,25.49,0.02032,0.93,0.0,0.05,958.16,435.91,522.26,440.34,0.455
7200,300,26.3,25.39,0.02019,0.93,0.0,0.05,947.48,431.45,516.02,433.83,0.455
7201,300,26.3,25.52,0.02044,0.94,0.0,0.05,958.78,430.38,528.4,443.58,0.449
7202,300,26.2,25.55,0.02054,0.95,0.0,0.05,959.57,426.17,533.4,445.92,0.444
7203,300,26.0,26.0,0.02139,1.0,0.0,0.05,995.32,418.74,576.58,476.76,0.421
7204,300,25.8,25.67,0.02094,0.99,0.0,0.05,964.79,411.31,553.48,455.35,0.426
7205,300,25.6,25.35,0.02046,0.98,0.0,0.05,933.57,403.87,529.71,433.4,0.433
7206,300,26.1,25.71,0.02088,0.97,0.0,0.05,969.98,419.39,550.59,457.87,0.432
7207,300,26.5,25.98,0.02114,0.96,1.0,0.05,997.38,433.34,564.05,474.88,0.434
7208,300,27.0,26.21,0.02133,0.94,70.0,0.05,1111.44,538.11,573.33,490.2,0.484
7209,300,27.8,26.17,0.02089,0.88,264.0,0.15,1549.69,921.3,628.39,545.57,0.595
7210,300,28.6,26.22,0.02063,0.83,435.0,0.15,1783.35,1169.13,614.22,548.52,0.656
7211,300,29.4,26.07,0.02003,0.77,528.0,0.15,1898.12,1317.32,580.8,535.94,0.694
7212,300,31.0,27.24,0.02143,0.75,624.0,0.15,2156.04,1497.54,658.51,627.43,0.695
7213,300,28.0,25.06,0.01893,0.79,671.0,0.15,1975.73,1455.69,520.04,461.72,0.737
7214,300,26.4,23.84,0.01766,0.81,660.0,0.15,1835.23,1385.98,449.25,375.81,0.755
7215,300,27.2,24.74,0.01877,0.82,593.0,0.15,1837.79,1326.92,510.87,439.93,0.722
7216,300,27.9,25.4,0.0196,0.82,475.0,0.05,1577.45,1091.48,485.97,435.75,0.692
7217,300,28.7,26.16,0.02056,0.82,318.0,0.05,1451.18,916.5,534.68,486.96,0.632
7218,300,28.1,25.74,0.02009,0.83,144.0,0.05,1184.82,674.25,510.56,458.34,0.569
7219,300,27.6,25.26,0.01947,0.83,14.0,0.05,970.74,491.27,479.47,425.82,0.506
7220,300,27.0,24.83,0.01901,0.84,0.0,0.05,909.71,453.47,456.24,397.91,0.498
7221,300,27.0,25.53,0.02016,0.89,0.0,0.05,967.15,452.96,514.19,443.58,0.468
7222,300,26.6,25.41,0.02011,0.91,0.0,0.05,951.17,439.4,511.77,435.28,0.462
7223,300,26.3,25.52,0.02042,0.94,0.0,0.05,956.27,428.92,527.35,442.75,0.449
7224,301,26.0,25.36,0.02027,0.95,0.0,0.05,938.11,418.35,519.76,431.97,0.446
7225,301,25.8,25.29,0.02024,0.96,0.0,0.05,929.28,410.97,518.31,427.62,0.442
7226,301,25.5,24.99,0.01989,0.96,0.0,0.05,901.02,400.29,500.73,408.96,0.444
7227,301,25.3,24.92,0.01986,0.97,0.0,0.05,891.98,392.83,499.15,404.52,0.44
7228,301,25.2,24.95,0.01995,0.98,0.0,0.05,892.25,388.64,503.62,406.43,0.436
7229,301,25.0,24.75,0.01972,0.98,0.0,0.05,873.55,381.23,492.33,394.33,0.436
7230,301,25.0,24.5,0.01931,0.96,0.0,0.05,851.74,380.37,471.37,377.81,0.447
7231,301,25.0,24.24,0.01888,0.94,1.0,0.05,830.38,380.91,449.46,360.55,0.459
7232,301,25.5,24.73,0.01946,0.94,80.0,0.05,977.16,498.01,479.15,391.95,0.51
7233,301,26.8,24.92,0.0192,0.86,310.0,0.15,1476.26,941.38,534.88,452.11,0.638
7234,301,28.1,25.0,0.01878,0.78,505.0,0.15,1748.86,1237.32,511.53,456.66,0.708
7235,301,29.4,25.28,0.01869,0.72,528.0,0.15,1819.93,1313.37,506.55,476.02,0.722
7236,301,29.7,25.71,0.01932,0.73,625.0,0.15,1991.56,1450.19,541.37,509.51,0.728
7237,301,30.1,26.08,0.0198,0.73,669.0,0.15,2090.61,1522.42,568.19,538.36,0.728
7238,301,30.4,26.52,0.02046,0.74,657.0,0.15,2124.15,1519.34,604.82,573.31,0.715
7239,301,30.0,26.31,0.02026,0.75,591.0,0.15,2016.28,1422.57,593.72,557.16,0.706
7240,301,29.6,26.09,0.02008,0.76,474.0,0.05,1658.77,1148.41,510.36,482.19,0.692
7241,301,29.2,25.87,0.0199,0.77,318.0,0.05,1437.03,936.07,500.96,468.38,0.651
7242,301,28.7,25.71,0.01981,0.79,162.0,0.05,1216.59,720.08,496.51,456.87,0.592
7243,301,28.3,25.78,0.0201,0.82,18.0,0.05,1033.48,522.38,511.1,461.97,0.505
7244,301,27.8,25.6,0.01997,0.84,0.0,0.05,987.55,482.76,504.8,448.99,0.489
7245,301,27.4,25.64,0.02019,0.87,0.0,0.05,985.21,469.21,516.0,451.42,0.476
7246,301,26.9,25.43,0.02006,0.89,0.0,0.05,961.25,452.19,509.07,437.95,0.47
7247,301,26.5,25.45,0.02024,0.92,0.0,0.05,956.33,438.22,518.11,438.67,0.458
7248,302,26.3,25.25,0.01999,0.92,0.0,0.05,936.42,430.68,505.74,425.72,0.46
7249,302,26.2,25.16,0.01989,0.92,0.0,0.05,927.06,426.43,500.63,420.09,0.46
7250,302,26.0,24.96,0.01965,0.92,0.0,0.05,907.42,418.97,488.45,407.29,0.462
7251,302,26.0,25.09,0.01987,0.93,0.0,0.05,917.64,418.06,499.58,416.06,0.456
7252,302,26.0,25.22,0.02009,0.94,0.0,0.05,928.0,417.28,510.71,424.84,0.45
7253,302,25.1,24.21,0.01882,0.93,0.0,0.05,833.85,387.08,446.77,360.02,0.464
7254,302,25.0,24.24,0.01889,0.94,0.0,0.05,833.1,382.66,450.44,361.32,0.459
7255,302,25.0,24.24,0.01889,0.94,1.0,0.05,833.33,382.89,450.44,361.32,0.459
7256,302,25.0,24.87,0.01993,0.99,53.0,0.525,1782.11,934.95,847.16,638.95,0.525
7257,302,26.3,25.39,0.02021,0.93,214.0,1.0,2912.98,1694.03,1218.95,944.98,0.582
7258,302,27.6,25.69,0.02018,0.86,385.0,1.0,3195.77,1980.59,1215.18,986.88,0.62
7259,302,28.9,26.05,0.02022,0.8,526.0,1.0,3449.41,2229.46,1219.95,1036.37,0.646
7260,302,28.4,25.88,0.02016,0.82,623.0,1.0,3542.89,2329.69,1213.2,1012.96,0.658
7261,302,27.8,25.6,0.01993,0.84,668.0,1.0,3548.87,2357.53,1191.35,972.63,0.664
7262,302,27.3,25.26,0.0196,0.85,657.0,1.0,3476.95,2318.17,1158.78,926.24,0.667
7263,302,27.6,25.83,0.02044,0.87,493.0,1.0,3364.23,2123.46,1240.77,1009.65,0.631
7264,302,28.0,26.5,0.02144,0.89,299.0,1.0,3233.32,1895.59,1337.73,1109.87,0.586
7265,302,24.8,24.3,0.01909,0.96,120.0,1.0,2611.29,1501.39,1109.9,795.72,0.575
7266,302,24.7,24.33,0.01916,0.97,54.0,1.0,2526.45,1410.04,1116.41,798.03,0.558
7267,302,24.6,24.23,0.01904,0.97,5.0,0.5,1597.14,832.75,764.39,561.42,0.521
7268,302,24.5,24.25,0.01913,0.98,0.0,0.05,826.8,364.68,462.12,362.52,0.441
7269,302,24.5,24.38,0.01931,0.99,0.0,0.05,834.81,363.53,471.28,369.74,0.435
7270,302,24.5,24.38,0.01929,0.99,0.0,0.05,832.83,362.54,470.29,368.96,0.435
7271,302,24.5,24.5,0.01949,1.0,0.0,0.05,842.12,361.68,480.43,376.95,0.429
7272,303,24.6,24.48,0.01941,0.99,0.0,0.05,840.53,364.22,476.31,375.31,0.433
7273,303,24.7,24.45,0.01932,0.98,0.0,0.05,839.03,366.92,472.1,373.59,0.437
7274,303,24.8,24.55,0.01946,0.98,0.0,0.05,848.9,369.77,479.13,380.73,0.436
7275,303,24.8,24.42,0.01926,0.97,0.0,0.05,838.25,369.45,468.8,372.58,0.441
7276,303,24.8,24.42,0.01928,0.97,0.0,0.05,838.97,369.18,469.79,373.37,0.44
7277,303,24.8,24.3,0.01909,0.96,0.0,0.05,829.38,368.94,460.43,365.99,0.445
7278,303,24.7,24.33,0.01916,0.97,0.0,0.05,829.27,365.46,463.81,367.06,0.441
7279,303,24.6,24.35,0.01924,0.98,1.0,0.05,831.31,363.22,468.09,368.83,0.437
7280,303,24.5,24.25,0.01911,0.98,53.0,0.525,1694.13,907.94,786.19,574.1,0.536
7281,303,26.2,25.02,0.01965,0.91,214.0,1.0,2847.12,1683.46,1163.66,892.3,0.591
7282,303,27.8,25.6,0.01993,0.84,384.0,1.0,3176.23,1984.89,1191.35,972.63,0.625
7283,303,29.5,26.31,0.02044,0.78,525.0,1.0,3496.25,2255.17,1241.08,1076.06,0.645
7284,303,29.7,25.87,0.01959,0.74,623.0,1.0,3552.21,2393.71,1158.49,1009.52,0.674
7285,303,30.0,25.5,0.01883,0.7,668.0,1.0,3553.94,2469.22,1084.72,954.3,0.695
7286,303,30.0,25.83,0.01941,0.72,656.0,1.0,3596.6,2456.0,1140.6,1004.04,0.683
7287,303,29.7,25.71,0.01936,0.73,590.0,1.0,3493.54,2357.74,1135.8,989.32,0.675
7288,303,29.4,25.59,0.01929,0.74,473.0,1.0,3322.27,2193.62,1128.65,972.52,0.66
7289,303,29.1,25.63,0.01947,0.76,317.0,1.0,3125.89,1979.09,1146.79,978.22,0.633
7290,303,28.2,25.69,0.01996,0.82,143.0,1.0,2903.95,1710.19,1193.77,988.7,0.589
7291,303,27.0,25.53,0.02018,0.89,14.0,0.5,1798.11,951.21,846.89,691.57,0.529
7292,303,26.6,25.41,0.02015,0.91,0.0,0.05,954.81,440.96,513.85,436.92,0.462
7293,303,26.3,25.25,0.01999,0.92,0.0,0.05,936.01,430.28,505.74,425.72,0.46
7294,303,26.0,24.96,0.01963,0.92,0.0,0.05,906.95,419.52,487.44,406.49,0.463
7295,303,25.9,24.99,0.01973,0.93,0.0,0.05,907.71,415.26,492.45,408.84,0.457
7296,304,25.9,24.99,0.01973,0.93,0.0,0.05,906.8,414.35,492.45,408.84,0.457
7297,304,26.0,25.09,0.01983,0.93,0.0,0.05,914.38,416.85,497.53,414.44,0.456
7298,304,26.1,25.32,0.02019,0.94,0.0,0.05,935.4,419.51,515.88,430.51,0.448
7299,304,26.1,25.32,0.02019,0.94,0.0,0.05,934.93,419.04,515.88,430.51,0.448
7300,304,26.0,25.36,0.02029,0.95,0.0,0.05,936.16,415.36,520.81,432.79,0.444
7301,304,25.9,25.26,0.02016,0.95,0.0,0.05,926.23,411.66,514.57,426.27,0.444
7302,304,25.8,25.16,0.02004,0.95,0.0,0.05,916.32,407.96,508.36,419.78,0.445
7303,304,26.0,25.22,0.02007,0.94,1.0,0.05,925.06,415.38,509.68,424.02,0.449
7304,304,26.5,25.45,0.02024,0.92,55.0,0.525,1870.71,1001.17,869.53,696.2,0.535
7305,304,28.2,25.83,0.02014,0.83,217.0,1.0,3009.34,1797.17,1212.17,1005.09,0.597
7306,304,30.0,26.31,0.02018,0.75,387.0,1.0,3325.01,2109.26,1215.76,1070.93,0.634
7307,304,29.6,26.1,0.01998,0.76,528.0,1.0,3467.65,2271.59,1196.06,1039.48,0.655
7308,304,26.8,25.06,0.01941,0.87,624.0,1.0,3392.85,2251.81,1141.03,893.04,0.664
7309,304,24.0,24.0,0.0189,1.0,668.0,1.0,3254.13,2163.38,1090.75,750.82,0.665
7310,304,24.2,23.95,0.01874,0.98,657.0,1.0,3232.81,2157.52,1075.29,744.03,0.667
7311,304,24.4,23.9,0.01859,0.96,591.0,1.0,3142.53,2081.52,1061.01,738.28,0.662
7312,304,24.6,23.97,0.01864,0.95,475.0,1.0,3007.38,1941.73,1065.65,749.37,0.646
7313,304,24.8,23.92,0.01846,0.93,320.0,1.0,2800.55,1752.21,1048.33,740.92,0.626
7314,304,24.9,24.14,0.01876,0.94,122.0,1.0,2580.18,1502.65,1077.54,770.39,0.582
7315,304,25.0,24.24,0.01888,0.94,9.0,0.5,1602.71,850.41,752.3,561.07,0.531
7316,304,24.4,23.9,0.01857,0.96,0.0,0.05,792.15,358.07,434.09,338.82,0.452
7317,304,24.6,23.97,0.0186,0.95,0.0,0.05,799.4,363.87,435.53,343.16,0.455
7318,304,24.9,24.27,0.01893,0.95,0.0,0.05,825.24,373.18,452.06,360.99,0.452
7319,304,25.1,24.34,0.01895,0.94,0.0,0.05,832.85,379.47,453.38,365.24,0.456
7320,305,25.0,24.24,0.01884,0.94,0.0,0.05,823.6,376.08,447.52,359.02,0.457
7321,305,25.0,24.37,0.01906,0.95,0.0,0.05,834.85,375.92,458.93,368.01,0.45
7322,305,24.9,24.27,0.01897,0.95,0.0,0.05,826.51,372.5,454.01,362.53,0.451
7323,305,24.6,24.1,0.01882,0.96,0.0,0.05,809.17,362.48,446.69,351.96,0.448
7324,305,24.3,24.05,0.01887,0.98,0.0,0.05,801.59,352.3,449.29,349.21,0.439
7325,305,24.0,23.88,0.01874,0.99,0.0,0.05,784.56,341.97,442.59,339.12,0.436
7326,305,24.3,24.18,0.01907,0.99,0.0,0.05,810.53,351.21,459.32,357.11,0.433
7327,305,24.5,24.38,0.01931,0.99,1.0,0.05,830.0,358.72,471.28,369.74,0.432
7328,305,24.8,24.55,0.01946,0.98,55.0,0.525,1734.57,922.05,812.52,604.25,0.532
7329,305,26.6,25.14,0.01965,0.89,217.0,1.0,2871.6,1707.17,1164.43,906.9,0.595
7330,305,28.5,25.83,0.01998,0.81,387.0,1.0,3220.64,2024.43,1196.2,1001.31,0.629
